time,chiJ_vector,chiJ_klt2p5,rho_total,initial_scale,precondition_epsA,lorenz_shadow_relative_vector_rms,longitudinal_field_fraction,spherical_safe_kmax,kinit_effective,dt,seed,gauss_constraint_relative_rms,escape_speed_over_c,beta_energy_mean,frac_beta_lt1
3.7,-0.28076074031,-0.271792455147,0.551353524916,,,4.2505964851e-14,1.19344876846e-28,,,,,2.71198390443e-16,0.0281649285408,2.96188612739,2.6538725477e-32
3.8,-0.218192942025,-0.210848709254,0.533963097167,,,3.17653284714e-14,2.73989322598e-28,,,,,2.69710673211e-16,0.0249550830146,2.96063962364,4.03449755821e-32
3.9,-0.187265185895,-0.180761179815,0.51639337474,,,2.75495610491e-14,6.59733623783e-28,,,,,2.61875298596e-16,0.0207521844054,2.96031027756,6.15298292472e-32
4,-0.185285185789,-0.1792859269,0.505215656734,,,2.55415396455e-14,1.42577477124e-27,,,,,2.71941906118e-16,0.0167403626518,2.96180868856,9.09922605613e-32
4.1,-0.225389077505,-0.219757191467,0.504045203024,,,2.46203246585e-14,2.0146209657e-27,,,,,2.7262251896e-16,0.0143084050535,2.96476580982,1.11567417356e-31
4.2,-0.366496604633,-0.360446955423,0.512818850374,,,2.4501093747e-14,1.63300124921e-27,,,,,2.74889138763e-16,0.0156722957334,2.96677034391,1.08948975616e-31
4.3,-0.678525021296,-0.668395835007,0.528593518667,,,2.49611800787e-14,1.04658133947e-27,,,,,2.88093758898e-16,0.0180922014227,2.96703024137,9.92896489958e-32
4.4,-0.43949047009,-0.435257828633,0.547168099931,,,2.58953515288e-14,6.4911350051e-28,,,,,2.76077118096e-16,0.0202168698067,2.96637273871,9.21465818192e-32
4.5,-0.169651287179,-0.164520056723,0.564674206301,,,2.68917237981e-14,4.05550028506e-28,,,,,2.71964829366e-16,0.0219870964727,2.96543905486,8.55527310065e-32
4.6,-0.0854018756557,-0.0791922495241,0.578555441938,,,2.71331978856e-14,2.63046221429e-28,,,,,2.70031474665e-16,0.0233649112442,2.96450333042,8.28001397156e-32
4.7,-0.0546894734267,-0.048045450307,0.587804111996,,,2.65807626465e-14,1.97807865033e-28,,,,,2.64697645297e-16,0.0246161792688,2.96368296485,8.48180203096e-32
4.8,-0.041559621975,-0.0347322721777,0.592686668946,,,2.54922181419e-14,2.06430427993e-28,,,,,2.53212227014e-16,0.0256033367039,2.96304678338,8.72025435764e-32
4.9,-0.0362337303232,-0.0293392210726,0.594325113267,,,2.45476923652e-14,2.95460149313e-28,,,,,2.67004731066e-16,0.0262355210215,2.96264627818,8.76197381974e-32
5,-0.0362134776472,-0.0293493294704,0.594415941016,,,2.37582741974e-14,4.69230107959e-28,,,,,2.58748260447e-16,0.0262656240283,2.96251295475,8.71575460546e-32
5.1,-0.0429176649776,-0.0362581839317,0.595159793126,,,2.29375020171e-14,7.03497593214e-28,,,,,2.66166520639e-16,0.0261940606093,2.96263662277,8.50470947242e-32
